hour,day,place_type,popularity,area_type,peak_hour,weekend,temp_level,crowd
13,0,0,1,0,0,0,1,1
14,6,1,1,1,0,1,1,2
10,1,0,2,0,0,0,2,0
19,6,2,3,1,1,1,2,2
13,6,0,3,0,0,1,1,2
12,4,2,2,1,0,0,1,2
15,2,1,2,0,0,0,1,0
14,1,0,3,0,0,0,1,2
17,0,0,2,0,1,0,1,2
13,0,0,3,0,0,0,1,1
13,6,1,2,1,0,1,1,2
10,6,0,2,0,0,1,0,2
14,1,1,1,1,0,0,2,0
17,4,2,2,0,1,0,1,2
15,1,1,3,1,0,0,1,1
10,6,0,2,0,0,1,0,2
15,2,0,3,0,0,0,1,1
16,5,0,2,0,0,1,2,2
16,0,0,2,0,0,0,1,1
14,0,0,2,0,0,0,1,1
14,6,0,2,0,0,1,1,2
14,6,0,3,0,0,1,1,2
11,1,0,2,0,0,0,0,0
9,5,1,2,1,0,1,1,1
12,3,2,1,0,0,0,0,0
15,4,0,2,0,0,0,1,0
16,6,0,1,0,0,1,1,1
20,0,0,2,0,0,0,0,1
17,6,0,2,0,1,1,1,2
11,1,0,1,0,0,0,2,0
14,1,1,2,1,0,0,2,1
18,6,0,2,0,1,1,1,2
10,1,0,2,0,0,0,0,1
18,2,0,2,0,1,0,1,1
11,6,1,3,1,0,1,1,2
21,2,0,3,0,0,0,1,2
21,4,0,1,0,0,0,0,1
17,6,2,2,1,1,1,0,2
15,5,1,2,1,0,1,1,2
14,6,1,2,1,0,1,1,2
20,6,1,3,1,0,1,1,2
12,0,0,2,0,0,0,2,0
13,6,0,2,0,0,1,0,2
15,5,0,3,0,0,1,1,2
15,3,0,1,0,0,0,1,0
15,4,2,2,1,0,0,0,1
12,3,2,3,1,0,0,1,2
11,1,0,3,0,0,0,2,1
18,1,1,1,1,1,0,1,1
16,5,0,2,0,0,1,0,2
16,2,2,2,1,0,0,2,0
15,4,0,3,0,0,0,0,1
14,1,2,2,1,0,0,1,2
10,5,2,3,1,0,1,2,2
16,4,1,1,0,0,0,0,0
17,4,0,2,0,1,0,1,2
14,2,0,2,0,0,0,0,1
16,3,1,2,0,0,0,1,0
10,6,2,1,0,0,1,0,1
12,4,2,3,1,0,0,1,2
17,4,0,2,0,1,0,1,2
15,6,2,2,0,0,1,1,1
12,1,0,2,0,0,0,1,1
14,4,1,2,1,0,0,0,1
14,2,2,2,1,0,0,1,2
15,2,0,1,0,0,0,1,0
13,2,0,2,0,0,0,2,1
16,4,0,2,0,0,0,1,1
17,0,2,2,1,1,0,0,2
13,4,2,3,0,0,0,1,2
16,1,0,2,0,0,0,0,1
16,5,2,2,1,0,1,1,1
15,2,1,3,0,0,0,2,0
20,5,0,3,0,0,1,1,2
11,1,1,2,1,0,0,2,0
11,2,0,2,0,0,0,1,0
16,6,0,1,0,0,1,1,0
12,6,0,1,0,0,1,1,2
13,2,0,2,0,0,0,1,1
15,6,0,2,0,0,1,0,1
12,5,0,2,0,0,1,0,2
9,3,1,2,1,0,0,1,0
14,3,2,3,1,0,0,0,2
12,5,0,2,0,0,1,1,2
19,5,2,1,0,1,1,1,2
15,0,0,2,0,0,0,0,0
15,6,0,2,0,0,1,1,2
13,1,0,3,0,0,0,0,1
15,3,1,3,1,0,0,0,1
13,6,1,2,0,0,1,0,2
17,3,1,3,0,1,0,1,1
11,3,0,2,0,0,0,2,0
15,3,0,2,0,0,0,1,0
13,4,1,2,1,0,0,2,1
15,3,0,3,0,0,0,0,0
16,4,0,2,0,0,0,1,0
21,6,2,2,0,0,1,1,2
12,5,1,1,1,0,1,1,2
13,0,0,1,0,0,0,1,0
11,6,0,3,0,0,1,2,2
13,6,0,2,0,0,1,1,2
12,5,0,2,0,0,1,0,2
18,2,0,2,1,1,0,0,1
13,0,2,2,0,0,0,1,1
14,0,0,2,0,0,0,0,2
14,4,0,2,0,0,0,0,2
13,5,0,2,0,0,1,2,2
12,2,2,3,0,0,0,1,2
14,1,0,2,0,0,0,2,0
13,6,0,1,0,0,1,0,2
10,3,0,3,0,0,0,0,1
18,2,1,1,0,1,0,1,1
15,5,0,2,0,0,1,1,1
19,5,2,2,1,1,1,1,2
14,2,1,2,1,0,0,2,1
10,1,0,1,0,0,0,2,0
13,6,0,2,0,0,1,1,2
15,1,2,1,0,0,0,0,0
14,5,2,1,0,0,1,2,1
17,6,2,3,1,1,1,1,2
10,5,0,2,0,0,1,2,2
13,2,0,3,0,0,0,2,1
15,2,1,2,1,0,0,0,0
11,4,1,2,1,0,0,1,1
13,0,0,1,0,0,0,0,0
17,4,1,2,1,1,0,1,2
16,6,0,2,0,0,1,1,1
19,5,1,3,1,1,1,0,2
13,2,0,1,0,0,0,2,0
18,5,0,1,0,1,1,0,2
17,0,1,1,0,1,0,1,1
13,6,0,3,0,0,1,1,2
14,6,1,2,1,0,1,2,2
12,4,1,2,0,0,0,1,1
9,0,1,2,1,0,0,1,0
11,0,2,3,0,0,0,1,1
11,1,0,3,0,0,0,2,0
18,1,0,1,0,1,0,1,0
12,2,1,3,0,0,0,2,1
11,3,0,2,0,0,0,1,0
14,6,0,1,0,0,1,2,2
12,0,1,2,1,0,0,0,1
13,1,0,2,0,0,0,0,1
11,5,2,2,0,0,1,0,2
14,1,1,3,1,0,0,2,1
12,5,0,2,0,0,1,1,2
10,4,2,2,0,0,0,0,1
12,6,0,2,0,0,1,2,2
16,3,0,1,0,0,0,1,0
17,1,2,2,1,1,0,0,2
15,6,2,2,1,0,1,1,1
12,5,0,2,0,0,1,2,2
14,6,0,2,0,0,1,2,2
17,6,2,2,0,1,1,1,2
15,6,0,2,0,0,1,0,2
12,6,0,2,0,0,1,2,2
16,6,0,3,0,0,1,0,2
13,5,2,2,1,0,1,1,2
11,6,2,3,0,0,1,2,1
18,1,0,2,0,1,0,1,1
17,3,0,2,0,1,0,1,2
13,0,1,3,1,0,0,0,1
18,3,1,2,1,1,0,0,1
14,6,0,1,0,0,1,1,2
12,6,2,2,1,0,1,1,2
22,0,0,1,0,0,0,2,0
14,3,1,2,1,0,0,1,1
9,2,0,2,0,0,0,2,1
14,5,1,3,0,0,1,1,2
15,4,1,2,0,0,0,1,0
14,0,0,3,0,0,0,2,2
15,0,0,1,0,0,0,1,0
14,6,0,3,0,0,1,1,2
20,2,0,3,0,0,0,2,2
14,0,0,3,0,0,0,0,2
16,1,0,2,0,0,0,1,0
17,4,0,2,0,1,0,2,1
16,5,0,2,0,0,1,1,2
9,0,0,3,0,0,0,1,1
9,2,2,2,1,0,0,2,0
18,3,1,3,1,1,0,1,2
14,5,0,3,0,0,1,1,2
11,3,2,3,1,0,0,1,1
10,0,1,3,0,0,0,1,1
17,4,0,2,0,1,0,1,2
12,2,0,2,0,0,0,1,1
14,0,0,2,0,0,0,1,1
17,2,0,3,0,1,0,2,1
14,3,0,3,0,0,0,1,2
17,5,2,3,1,1,1,0,2
10,0,2,3,0,0,0,0,1
13,5,0,2,0,0,1,0,2
11,0,0,2,0,0,0,1,1
19,0,0,1,0,1,0,0,0
14,3,2,3,1,0,0,2,0
18,5,0,2,0,1,1,1,2
11,1,1,2,1,0,0,1,1
14,0,1,2,1,0,0,1,1
15,1,0,3,0,0,0,0,0
16,3,0,3,0,0,0,1,1
14,2,0,3,0,0,0,2,1
14,5,0,3,0,0,1,1,2
16,5,1,2,1,0,1,0,1
16,3,2,2,1,0,0,1,0
11,5,0,2,0,0,1,1,2
16,3,0,3,0,0,0,2,0
17,3,2,2,0,1,0,1,2
13,2,0,1,0,0,0,1,0
13,5,2,1,0,0,1,0,1
12,4,0,3,0,0,0,1,2
16,5,2,2,0,0,1,2,1
13,2,2,3,1,0,0,1,2
14,3,0,3,0,0,0,0,1
21,1,1,3,1,0,0,2,2
13,2,2,2,0,0,0,0,1
16,5,0,2,0,0,1,0,2
15,5,2,2,1,0,1,0,1
17,6,2,2,1,1,1,0,2
16,4,2,3,0,0,0,1,1
15,5,0,1,0,0,1,1,1
18,6,1,2,1,1,1,2,2
16,1,1,2,0,0,0,2,0
11,4,0,1,0,0,0,0,0
9,6,0,2,0,0,1,0,2
16,2,1,2,1,0,0,1,0
17,0,2,1,1,1,0,2,1
15,5,0,3,0,0,1,1,2
14,4,0,3,0,0,0,0,1
12,4,2,1,1,0,0,1,2
10,2,0,1,0,0,0,1,0
18,5,0,3,0,1,1,2,2
20,1,1,2,1,0,0,0,1
20,2,0,2,0,0,0,1,1
16,0,1,1,1,0,0,2,0
14,0,2,3,1,0,0,1,2
12,4,1,2,0,0,0,1,1
14,0,0,3,0,0,0,0,1
14,0,1,2,1,0,0,0,1
15,4,2,1,1,0,0,1,0
12,5,0,3,0,0,1,0,2
21,3,0,3,0,0,0,2,2
18,6,0,3,0,1,1,0,2
15,0,0,2,0,0,0,1,0
22,4,0,2,0,0,0,2,0
14,5,0,2,0,0,1,0,2
18,6,1,2,1,1,1,2,2
18,4,0,3,0,1,0,2,2
14,0,1,3,1,0,0,1,1
17,4,1,2,0,1,0,1,2
16,5,1,2,1,0,1,1,2
14,4,1,3,1,0,0,1,1
13,4,1,3,1,0,0,1,2
16,0,0,1,0,0,0,1,0
18,4,2,3,1,1,0,1,2
16,4,0,3,0,0,0,1,1
14,2,2,2,1,0,0,2,0
15,2,0,2,0,0,0,1,0
9,1,1,1,1,0,0,2,0
14,4,0,3,0,0,0,1,2
22,2,1,2,0,0,0,0,0
17,2,0,2,0,1,0,0,1
16,0,0,1,0,0,0,1,0
9,6,2,1,1,0,1,1,1
13,2,0,2,0,0,0,1,1
16,6,0,2,0,0,1,2,1
10,0,1,2,0,0,0,1,1
15,4,0,1,0,0,0,1,0
22,2,0,2,0,0,0,1,0
12,6,2,2,1,0,1,0,2
16,1,0,2,0,0,0,1,0
11,3,0,2,0,0,0,2,0
13,0,0,2,0,0,0,0,1
11,6,0,1,0,0,1,1,1
12,6,2,3,0,0,1,1,2
17,6,2,2,1,1,1,1,2
13,5,0,3,0,0,1,0,2
19,3,1,3,1,1,0,1,2
9,5,1,3,0,0,1,1,2
13,0,2,3,1,0,0,1,2
14,4,0,2,0,0,0,0,1
16,5,0,1,0,0,1,1,1
12,6,1,3,0,0,1,1,2
17,1,0,2,0,1,0,2,2
14,0,0,2,0,0,0,2,0
11,5,2,2,1,0,1,0,1
12,6,0,3,0,0,1,0,2
12,4,1,3,1,0,0,2,1
16,6,2,3,1,0,1,0,2
16,6,1,3,0,0,1,1,2
11,5,0,3,0,0,1,2,2
12,3,2,1,1,0,0,1,0
14,3,0,3,0,0,0,1,1
14,0,1,1,1,0,0,0,1
14,5,1,3,0,0,1,0,2
21,1,0,2,0,0,0,1,1
14,0,2,2,1,0,0,1,1
11,0,0,1,0,0,0,2,0
16,2,0,2,0,0,0,1,0
13,6,0,2,0,0,1,1,2
16,6,1,1,0,0,1,2,1
15,6,0,3,0,0,1,1,2
13,0,0,3,0,0,0,2,2
13,1,2,2,1,0,0,0,1
10,5,2,3,0,0,1,1,2
17,4,2,2,1,1,0,0,2
14,6,0,2,0,0,1,0,2
10,2,1,2,1,0,0,1,1
9,6,0,2,0,0,1,1,1
17,6,2,3,0,1,1,1,2
13,2,2,3,1,0,0,1,1
13,4,0,3,0,0,0,1,1
13,1,2,3,1,0,0,1,1
15,5,1,1,0,0,1,1,1
16,6,0,1,0,0,1,1,1
15,5,2,3,1,0,1,0,2
14,5,0,2,0,0,1,1,2
20,1,0,2,0,0,0,1,2
12,5,0,1,0,0,1,2,2
10,2,2,3,0,0,0,0,2
10,3,0,2,0,0,0,1,0
15,4,0,3,0,0,0,1,1
22,4,1,3,1,0,0,0,1
16,1,0,3,0,0,0,0,1
11,5,0,1,0,0,1,1,1
15,3,2,2,1,0,0,0,0
15,1,0,3,0,0,0,1,0
18,6,1,3,1,1,1,0,2
15,2,1,2,1,0,0,0,1
12,4,2,2,0,0,0,1,1
13,4,1,2,0,0,0,2,1
12,1,1,1,1,0,0,0,0
13,2,0,2,0,0,0,1,1
11,2,0,3,0,0,0,1,1
19,5,2,3,1,1,1,0,2
9,5,0,3,0,0,1,0,2
13,0,2,1,0,0,0,1,1
12,2,0,2,0,0,0,2,1
12,6,0,3,0,0,1,1,2
9,5,2,3,1,0,1,1,2
16,6,1,3,1,0,1,0,2
12,0,0,3,0,0,0,1,1
18,5,0,3,0,1,1,2,2
15,4,2,1,0,0,0,1,0
14,5,1,2,0,0,1,2,2
17,5,0,1,0,1,1,1,2
14,4,0,1,0,0,0,0,1
14,2,2,2,1,0,0,1,0
11,5,0,2,0,0,1,1,2
14,3,0,2,0,0,0,0,0
19,6,1,3,1,1,1,1,2
22,4,1,2,0,0,0,0,0
14,6,0,3,0,0,1,2,2
16,5,0,1,0,0,1,1,2
14,1,0,3,0,0,0,0,1
12,2,0,2,0,0,0,0,1
15,6,0,3,0,0,1,0,2
17,6,0,1,0,1,1,1,2
12,5,2,1,1,0,1,1,2
12,0,0,2,0,0,0,1,1
11,1,0,1,0,0,0,1,0
19,2,0,3,0,1,0,1,2
16,0,1,2,0,0,0,1,0
14,3,0,1,0,0,0,0,0
15,5,2,2,0,0,1,1,1
17,5,1,2,1,1,1,1,2
19,5,0,3,0,1,1,0,2
10,5,0,3,0,0,1,2,1
14,5,0,1,0,0,1,1,2
11,1,2,3,1,0,0,1,2
18,5,0,2,0,1,1,1,2
12,4,2,2,1,0,0,0,2
11,6,0,2,0,0,1,1,2
12,6,1,1,1,0,1,0,1
18,3,1,2,1,1,0,0,1
18,3,0,1,0,1,0,1,1
15,5,0,2,0,0,1,1,1
13,0,0,3,0,0,0,0,2
12,1,0,2,0,0,0,1,1
18,6,0,1,0,1,1,0,2
14,3,0,3,0,0,0,1,2
17,5,0,3,0,1,1,0,2
14,5,0,3,0,0,1,1,2
12,4,2,3,1,0,0,0,2
11,5,0,2,0,0,1,0,2
14,6,2,3,1,0,1,1,2
15,4,0,3,0,0,0,1,1
18,5,2,3,1,1,1,0,2
20,5,1,1,1,0,1,2,1
13,6,0,1,0,0,1,1,2
15,1,0,1,0,0,0,2,0
16,1,0,2,0,0,0,1,0
16,5,0,2,0,0,1,0,0
17,3,0,3,0,1,0,1,2
13,6,0,2,0,0,1,0,2
12,3,1,1,0,0,0,1,1
13,4,0,2,0,0,0,1,1
9,1,0,2,0,0,0,1,0
14,1,1,3,0,0,0,0,1
12,2,0,2,0,0,0,1,1
12,5,1,3,1,0,1,2,2
14,0,0,3,0,0,0,1,2
11,6,0,2,0,0,1,1,2
17,6,0,2,0,1,1,1,2
11,5,1,3,1,0,1,1,2
12,4,1,2,1,0,0,0,1
10,4,0,2,0,0,0,1,0
10,1,0,2,0,0,0,1,1
12,6,0,3,0,0,1,1,2
16,6,1,3,1,0,1,1,2
15,1,0,1,0,0,0,1,0
16,5,2,2,1,0,1,0,1
17,1,1,2,0,1,0,0,1
11,1,1,1,1,0,0,1,0
21,0,2,2,0,0,0,1,1
15,2,0,1,0,0,0,0,0
15,5,2,2,1,0,1,1,1
13,1,2,3,1,0,0,1,2
12,4,0,3,0,0,0,1,2
12,2,0,1,0,0,0,0,0
20,0,0,3,0,0,0,0,2
13,5,0,3,0,0,1,2,2
16,1,1,3,1,0,0,1,1
15,1,2,3,1,0,0,0,1
12,4,0,2,0,0,0,1,1
12,6,1,2,1,0,1,1,2
10,2,1,2,0,0,0,0,1
10,1,1,2,0,0,0,2,0
16,4,0,2,0,0,0,2,1
14,2,0,2,0,0,0,1,1
13,0,1,3,0,0,0,1,1
14,6,0,1,0,0,1,1,2
14,1,1,3,1,0,0,1,1
17,2,1,3,1,1,0,1,2
19,6,1,3,0,1,1,1,2
14,0,0,3,0,0,0,1,2
18,6,0,2,0,1,1,1,2
11,1,1,1,1,0,0,1,0
12,3,0,2,0,0,0,1,1
10,5,2,2,0,0,1,1,2
14,0,0,3,0,0,0,0,2
15,0,0,3,0,0,0,1,2
12,3,1,2,0,0,0,1,1
18,4,0,3,0,1,0,0,2
19,6,1,2,1,1,1,1,2
10,4,0,2,0,0,0,2,0
13,6,0,3,0,0,1,0,2
13,1,0,3,0,0,0,1,1
16,3,1,2,1,0,0,1,1
12,3,2,2,1,0,0,1,1
16,5,0,1,0,0,1,1,1
19,1,0,2,0,1,0,1,0
12,5,0,2,0,0,1,0,2
18,6,0,2,0,1,1,0,2
12,6,0,2,0,0,1,2,2
16,3,0,1,0,0,0,1,0
13,3,0,2,0,0,0,2,0
14,0,0,2,0,0,0,2,0
15,6,2,2,0,0,1,1,1
13,2,0,2,0,0,0,2,0
16,6,1,3,1,0,1,1,2
14,4,1,2,0,0,0,1,1
16,0,0,1,0,0,0,0,0
16,5,1,2,0,0,1,1,2
12,0,0,3,0,0,0,2,1
11,2,1,1,0,0,0,2,0
16,4,2,2,0,0,0,1,1
13,5,1,2,1,0,1,0,2
14,4,2,3,1,0,0,2,2
15,5,1,1,1,0,1,1,1
16,4,0,3,0,0,0,1,2
13,3,1,2,0,0,0,1,1
14,6,1,2,0,0,1,1,2
15,2,2,3,1,0,0,0,1
15,4,0,2,1,0,0,1,1
13,3,0,2,0,0,0,1,1
12,6,0,2,0,0,1,1,2
16,6,0,1,0,0,1,1,1
9,3,0,1,0,0,0,0,0
18,5,0,3,0,1,1,0,2
15,5,1,1,1,0,1,1,2
14,6,0,3,0,0,1,1,2
9,5,1,2,0,0,1,0,2
15,5,1,2,0,0,1,2,1
18,5,1,3,0,1,1,0,2
13,2,0,1,0,0,0,1,0
10,1,0,2,0,0,0,1,0
16,0,0,3,0,0,0,0,1
14,6,1,3,1,0,1,0,2
17,2,0,3,0,1,0,0,2
12,5,0,1,0,0,1,1,2
14,0,0,2,0,0,0,2,1
11,0,0,2,0,0,0,0,2
13,4,0,2,0,0,0,1,1
12,4,2,3,1,0,0,2,2
14,4,0,1,0,0,0,1,1
16,6,0,2,0,0,1,2,1
14,5,0,2,0,0,1,2,2
10,2,1,3,0,0,0,1,1
17,3,0,3,0,1,0,1,2
13,4,0,1,0,0,0,0,1
10,5,0,3,0,0,1,0,2
12,6,0,3,0,0,1,0,2
13,6,0,3,0,0,1,1,2
13,0,0,3,0,0,0,0,1
13,5,1,3,1,0,1,1,2
11,2,1,2,0,0,0,1,0
15,6,2,1,0,0,1,0,0
12,2,0,1,0,0,0,0,0
15,0,0,2,0,0,0,0,2
21,3,0,3,0,0,0,2,1
15,6,0,2,0,0,1,1,2
18,0,1,2,1,1,0,1,2
12,6,2,3,1,0,1,1,2
11,6,2,2,0,0,1,1,1
13,3,1,1,0,0,0,1,0
16,4,0,1,0,0,0,1,1
16,6,2,1,0,0,1,0,0
11,5,0,3,0,0,1,1,2
14,5,0,2,0,0,1,1,2
13,0,2,3,1,0,0,2,1
20,3,0,1,0,0,0,1,1
12,1,0,2,0,0,0,1,1
12,0,0,3,0,0,0,2,1
14,6,0,3,0,0,1,0,2
14,1,2,3,1,0,0,1,1
16,1,0,3,0,0,0,0,1
13,5,1,2,0,0,1,1,2
20,4,0,2,0,0,0,1,2
20,0,1,3,1,0,0,1,2
12,5,0,3,0,0,1,0,2
22,3,2,1,1,0,0,0,0
18,5,1,2,0,1,1,2,2
13,5,1,3,0,0,1,0,2
14,6,1,2,1,0,1,0,2
19,1,0,1,0,1,0,0,1
12,3,0,3,0,0,0,2,1
16,5,0,2,0,0,1,0,2
14,6,1,3,1,0,1,1,2
15,4,0,2,0,0,0,2,0
14,4,0,3,0,0,0,1,1
13,0,0,2,0,0,0,1,1
11,2,0,3,0,0,0,1,1
9,6,1,3,1,0,1,1,2
9,1,0,2,0,0,0,0,0
15,5,1,1,1,0,1,1,1
18,5,0,2,0,1,1,1,2
11,4,1,3,1,0,0,0,2
10,0,2,2,1,0,0,1,1
19,5,2,3,0,1,1,2,2
12,0,2,3,0,0,0,1,1
19,0,2,1,0,1,0,1,1
16,5,0,2,0,0,1,1,1
14,2,0,3,0,0,0,0,2
12,0,2,1,1,0,0,0,1
13,5,0,2,0,0,1,1,2
12,5,1,1,1,0,1,0,2
13,6,0,3,0,0,1,0,2
15,5,1,2,0,0,1,1,1
14,1,0,3,0,0,0,0,1
13,6,0,2,0,0,1,0,2
12,3,0,3,0,0,0,0,1
14,5,0,1,0,0,1,0,2
15,3,1,2,1,0,0,0,0
15,4,1,3,1,0,0,1,1
13,2,1,2,0,0,0,1,1
14,2,1,3,1,0,0,1,2
12,2,0,3,0,0,0,0,1
16,6,0,1,0,0,1,1,1
13,3,0,2,0,0,0,2,1
18,1,2,3,0,1,0,2,2
17,4,2,1,1,1,0,1,2
13,1,0,2,0,0,0,1,1
12,5,0,1,0,0,1,1,2
13,6,0,3,0,0,1,0,2
14,5,1,1,0,0,1,1,2
12,0,1,2,0,0,0,2,1
13,6,1,1,0,0,1,0,2
16,2,2,1,1,0,0,1,0
12,6,2,2,1,0,1,2,2
13,6,2,3,0,0,1,1,2
19,4,0,3,0,1,0,1,2
17,0,0,3,1,1,0,1,2
12,5,0,3,0,0,1,1,2
13,6,2,1,1,0,1,2,1
10,6,2,3,1,0,1,1,2
13,4,1,2,0,0,0,1,1
12,6,2,1,1,0,1,1,1
16,6,1,1,1,0,1,1,2
13,4,0,2,0,0,0,1,1
14,6,1,3,1,0,1,1,2
20,1,0,1,0,0,0,1,1
19,5,2,2,0,1,1,0,2
13,5,1,3,1,0,1,2,2
15,4,2,3,1,0,0,2,1
19,0,0,2,0,1,0,1,1
15,2,0,3,0,0,0,1,1
14,5,2,2,1,0,1,0,2
10,6,0,1,0,0,1,1,2
17,5,0,1,0,1,1,1,2
18,5,0,2,0,1,1,0,2
15,0,2,2,1,0,0,0,0
14,5,2,2,1,0,1,0,2
21,6,0,2,0,0,1,1,2
13,1,0,3,0,0,0,0,1
20,5,2,3,1,0,1,1,2
15,6,1,3,1,0,1,1,2
18,0,0,2,0,1,0,0,2
14,4,0,2,0,0,0,1,2
16,4,0,2,0,0,0,0,0
21,1,1,2,1,0,0,2,1
21,0,0,2,0,0,0,1,2
13,5,1,1,1,0,1,1,2
12,5,0,1,0,0,1,0,2
17,2,0,1,0,1,0,0,1
13,5,1,2,1,0,1,1,2
15,3,1,2,0,0,0,1,0
12,0,1,1,1,0,0,2,1
12,6,0,3,0,0,1,1,2
16,6,0,1,0,0,1,1,1
11,1,2,2,0,0,0,2,0
11,3,1,1,0,0,0,0,0
17,6,2,2,0,1,1,2,2
19,4,0,3,0,1,0,1,2
17,6,1,2,0,1,1,0,2
15,1,2,3,0,0,0,0,1
12,5,0,2,0,0,1,0,2
9,0,1,2,1,0,0,1,1
17,5,0,2,0,1,1,1,2
11,4,2,1,1,0,0,2,1
15,0,0,3,0,0,0,1,0
16,1,0,2,0,0,0,1,0
13,1,0,2,0,0,0,1,1
15,0,0,2,0,0,0,1,0
12,2,2,3,1,0,0,1,2
14,5,2,2,0,0,1,1,2
13,5,0,2,0,0,1,0,2
13,3,2,1,1,0,0,1,1
16,0,1,1,1,0,0,0,0
15,5,1,2,0,0,1,1,1
10,2,0,2,0,0,0,0,0
14,6,1,2,1,0,1,1,2
17,0,0,2,0,1,0,0,1
17,2,0,1,0,1,0,0,1
21,1,0,2,0,0,0,2,2
12,2,0,2,0,0,0,2,0
22,2,0,2,0,0,0,1,0
11,5,0,3,0,0,1,1,2
16,2,0,3,0,0,0,0,1
17,2,0,1,0,1,0,0,1
15,2,2,2,1,0,0,0,0
18,6,1,3,1,1,1,1,2
9,6,0,1,0,0,1,0,1
9,1,2,2,1,0,0,2,0
16,0,0,2,0,0,0,2,0
19,3,0,2,0,1,0,0,2
18,4,0,3,0,1,0,1,2
18,5,0,3,0,1,1,2,2
12,0,0,2,0,0,0,0,2
16,4,2,2,1,0,0,2,0
16,5,0,2,0,0,1,1,1
16,3,1,2,1,0,0,1,0
14,5,0,2,0,0,1,1,2
21,0,2,2,1,0,0,1,2
10,0,0,2,0,0,0,1,1
19,6,0,2,1,1,1,1,2
10,5,2,2,1,0,1,2,2
18,6,0,2,0,1,1,1,2
9,0,2,2,1,0,0,1,0
17,4,2,2,1,1,0,1,2
11,5,0,1,0,0,1,0,1
19,5,0,2,0,1,1,1,2
18,3,0,3,0,1,0,1,2
19,1,0,1,0,1,0,1,1
11,1,1,2,0,0,0,2,0
15,4,2,1,1,0,0,1,0
18,1,1,2,0,1,0,1,2
14,5,0,3,0,0,1,0,2
13,2,2,3,1,0,0,1,1
21,5,1,1,0,0,1,1,2
12,4,0,3,0,0,0,0,2
16,3,0,3,0,0,0,1,1
14,3,0,2,0,0,0,2,1
13,5,1,2,1,0,1,2,2
15,1,0,1,0,0,0,1,0
17,6,1,2,1,1,1,1,2
13,0,0,3,0,0,0,0,1
15,4,0,2,0,0,0,1,1
19,5,0,3,0,1,1,2,2
12,3,0,2,0,0,0,0,1
13,0,0,2,0,0,0,0,1
21,2,1,2,0,0,0,1,1
17,0,0,3,0,1,0,1,2
17,5,0,1,0,1,1,0,2
20,5,0,2,0,0,1,1,2
12,6,1,2,1,0,1,1,2
10,5,0,2,0,0,1,1,2
20,6,1,2,0,0,1,0,2
15,4,0,2,0,0,0,1,0
16,1,2,2,0,0,0,0,0
13,1,0,1,0,0,0,1,1
17,3,1,1,0,1,0,0,1
17,0,0,2,1,1,0,1,2
16,4,1,3,0,0,0,1,1
22,3,0,2,0,0,0,2,0
17,4,0,3,1,1,0,1,2
11,6,1,1,1,0,1,0,2
12,2,0,1,0,0,0,1,0
13,0,0,2,0,0,0,1,1
16,0,0,3,0,0,0,1,2
11,4,0,2,0,0,0,0,1
17,5,1,3,0,1,1,2,2
13,5,1,1,1,0,1,2,2
12,3,0,2,0,0,0,1,1
19,1,0,2,0,1,0,0,1
14,5,0,2,0,0,1,2,2
13,1,0,1,0,0,0,0,0
13,0,1,2,1,0,0,0,1
14,0,0,2,0,0,0,1,2
16,2,2,3,0,0,0,1,1
9,5,0,3,0,0,1,2,2
16,0,0,2,0,0,0,1,0
12,5,0,1,0,0,1,1,2
10,1,2,3,1,0,0,1,1
18,3,0,2,0,1,0,2,1
13,2,1,2,1,0,0,1,1
17,0,0,3,0,1,0,1,1
10,6,0,1,0,0,1,1,1
9,0,1,2,1,0,0,1,1
14,3,1,3,0,0,0,0,2
14,3,0,3,0,0,0,2,1
12,0,1,2,1,0,0,1,1
13,1,0,3,0,0,0,1,1
14,2,2,1,1,0,0,2,0
17,5,1,2,1,1,1,1,2
13,4,0,2,0,0,0,1,2
17,4,2,3,0,1,0,1,2
11,3,1,2,1,0,0,0,1
14,5,0,3,0,0,1,0,2
16,4,2,1,1,0,0,1,1
11,1,2,3,1,0,0,2,1
14,5,0,2,0,0,1,1,2
19,0,2,3,1,1,0,1,2
15,6,1,2,0,0,1,0,2
17,6,0,3,0,1,1,1,2
11,6,2,2,1,0,1,2,2
12,0,0,3,0,0,0,2,2
13,6,2,3,0,0,1,2,1
12,0,0,2,0,0,0,1,2
16,0,0,2,0,0,0,2,2
14,5,0,1,0,0,1,1,2
14,3,1,2,1,0,0,1,1
16,5,0,2,0,0,1,1,1
10,0,0,1,0,0,0,1,1
17,5,0,3,0,1,1,1,2
18,5,2,2,1,1,1,1,1
10,3,0,2,0,0,0,0,0
11,2,0,1,0,0,0,2,0
11,6,0,2,0,0,1,1,2
14,3,0,1,0,0,0,1,0
14,5,1,2,1,0,1,1,2
15,5,0,3,0,0,1,1,2
17,5,2,1,0,1,1,1,2
18,5,1,2,1,1,1,0,2
17,5,0,2,0,1,1,2,2
11,5,0,3,0,0,1,1,2
16,3,0,2,0,0,0,1,0
13,4,1,1,0,0,0,2,0
11,4,0,1,0,0,0,1,0
14,6,1,2,0,0,1,0,1
11,6,2,1,1,0,1,1,1
16,5,2,1,0,0,1,0,1
17,0,0,1,0,1,0,1,1
18,6,0,2,0,1,1,0,2
14,4,0,2,0,0,0,1,0
10,6,0,3,0,0,1,1,2
